# Keepers: 3
# Takers:  2
# Region:  20 x 20
#
# Description of Fields:
# 1) Episode number
# 2) Start time in simulator steps (100ms)
# 3) End time in simulator steps (100ms)
# 4) Duration in simulator steps (100ms)
# 5) (o)ut of bounds / (t)aken away
#
2273	214775	214829	54	o
2274	214829	214928	99	o
2275	214928	215078	150	t
2276	215078	215116	38	o
2277	215116	215232	116	t
2278	215232	215315	83	t
2279	215315	215357	42	t
2280	215357	215419	62	o
2281	215419	215488	69	o
2282	215488	215895	407	o
2283	215895	216079	184	t
2284	216079	216104	25	o
2285	216104	216161	57	o
2286	216161	216284	123	t
2287	216284	216356	72	o
2288	216356	216402	46	o
2289	216402	216559	157	t
2290	216559	216838	279	t
2291	216838	216988	150	o
2292	216988	217025	37	t
2293	217025	217162	137	o
2294	217162	217302	140	o
2295	217302	217353	51	o
2296	217353	217516	163	t
2297	217516	217650	134	o
2298	217650	217778	128	o
2299	217778	218113	335	o
2300	218113	218189	76	t
2301	218189	218375	186	o
2302	218375	218428	53	o
2303	218428	218489	61	t
2304	218489	218568	79	o
2305	218568	218706	138	o
2306	218706	218850	144	o
2307	218850	218903	53	t
2308	218903	218966	63	o
2309	218966	219068	102	t
2310	219068	219163	95	t
2311	219163	219218	55	t
2312	219218	219407	189	t
2313	219407	219457	50	o
2314	219457	219523	66	o
2315	219523	219593	70	t
2316	219593	219762	169	t
2317	219762	220036	274	t
2318	220036	220087	51	t
2319	220087	220202	115	o
2320	220202	220221	19	o
2321	220221	220274	53	o
2322	220274	220373	99	o
2323	220373	220433	60	o
2324	220433	220529	96	o
2325	220529	220650	121	t
2326	220650	220829	179	t
2327	220829	220961	132	t
2328	220961	221059	98	t
2329	221059	221199	140	t
2330	221199	221257	58	t
2331	221257	221376	119	t
2332	221376	221424	48	o
2333	221424	221544	120	t
2334	221544	221616	72	o
2335	221616	221807	191	t
2336	221807	221918	111	t
2337	221918	222112	194	t
2338	222112	222282	170	t
2339	222282	222421	139	o
2340	222421	222680	259	t
2341	222680	222823	143	t
2342	222823	222911	88	t
2343	222911	222962	51	t
2344	222962	223093	131	o
2345	223093	223160	67	t
2346	223160	223287	127	t
2347	223287	223355	68	o
2348	223355	223492	137	o
2349	223492	223579	87	t
2350	223579	223693	114	o
2351	223693	223763	70	t
2352	223763	223843	80	t
2353	223843	223892	49	o
2354	223892	224320	428	t
2355	224320	224363	43	o
2356	224363	224498	135	o
2357	224498	224583	85	t
2358	224583	224759	176	o
2359	224759	224943	184	t
2360	224943	225007	64	o
2361	225007	225048	41	o
2362	225048	225179	131	t
2363	225179	225256	77	t
2364	225256	225371	115	t
2365	225371	225508	137	o
2366	225508	225661	153	t
2367	225661	225707	46	t
2368	225707	225776	69	o
2369	225776	225834	58	t
2370	225834	225914	80	t
2371	225914	226006	92	o
2372	226006	226177	171	t
2373	226177	226392	215	t
2374	226392	226495	103	o
2375	226495	226588	93	t
2376	226588	226633	45	o
2377	226633	226744	111	o
2378	226744	226923	179	t
2379	226923	226998	75	o
2380	226998	227167	169	t
2381	227167	227272	105	t
2382	227272	227340	68	o
2383	227340	227402	62	t
2384	227402	227494	92	o
2385	227494	227592	98	o
2386	227592	227645	53	t
2387	227645	227808	163	o
2388	227808	227855	47	t
2389	227855	227948	93	o
2390	227948	228059	111	o
2391	228059	228205	146	o
2392	228205	228380	175	o
2393	228380	228695	315	t
2394	228695	228926	231	t
2395	228926	228967	41	o
2396	228967	229074	107	t
2397	229074	229186	112	t
2398	229186	229232	46	t
2399	229232	229409	177	o
2400	229409	229446	37	t
2401	229446	229485	39	t
2402	229485	229941	456	o
2403	229941	229966	25	o
2404	229966	230395	429	t
2405	230395	230477	82	t
2406	230477	230563	86	t
2407	230563	230656	93	t
2408	230656	230750	94	t
2409	230750	230970	220	t
2410	230970	231060	90	o
2411	231060	231186	126	t
2412	231186	231305	119	o
2413	231305	231391	86	t
2414	231391	231819	428	t
2415	231819	231974	155	t
2416	231974	232028	54	o
2417	232028	232104	76	t
2418	232104	232177	73	o
2419	232177	232448	271	o
2420	232448	232526	78	t
2421	232526	232696	170	t
2422	232696	232749	53	o
2423	232749	232815	66	t
2424	232815	232982	167	o
2425	232982	233076	94	o
2426	233076	233243	167	o
2427	233243	233312	69	o
2428	233312	233420	108	t
2429	233420	233440	20	o
2430	233440	233531	91	o
2431	233531	233722	191	o
2432	233722	233755	33	t
2433	233755	233824	69	t
2434	233824	234049	225	t
2435	234049	234130	81	o
2436	234130	234332	202	t
2437	234332	234432	100	o
2438	234432	234747	315	t
2439	234747	234816	69	t
2440	234816	235006	190	t
2441	235006	235058	52	t
2442	235058	235099	41	t
2443	235099	235349	250	t
2444	235349	235515	166	o
2445	235515	235623	108	o
2446	235623	235670	47	t
2447	235670	235746	76	o
2448	235746	236053	307	t
2449	236053	236120	67	t
2450	236120	236273	153	t
2451	236273	236300	27	t
2452	236300	236368	68	t
2453	236368	236472	104	o
2454	236472	236596	124	t
2455	236596	236685	89	t
2456	236685	236726	41	t
2457	236726	236776	50	o
2458	236776	237080	304	t
2459	237080	237210	130	t
2460	237210	237608	398	t
2461	237608	237653	45	o
2462	237653	237718	65	t
2463	237718	237743	25	o
2464	237743	237797	54	o
2465	237797	238037	240	o
2466	238037	238131	94	o
2467	238131	238196	65	o
2468	238196	238270	74	t
2469	238270	238346	76	t
2470	238346	238505	159	o
2471	238505	238605	100	o
2472	238605	238738	133	t
2473	238738	238848	110	o
2474	238848	239237	389	t
2475	239237	239297	60	o
2476	239297	239354	57	o
2477	239354	239527	173	t
2478	239527	239564	37	t
2479	239564	239659	95	t
2480	239659	239739	80	t
2481	239739	239794	55	t
2482	239794	239923	129	o
2483	239923	239956	33	o
2484	239956	240073	117	t
2485	240073	240168	95	o
2486	240168	240304	136	t
2487	240304	240561	257	t
2488	240561	240644	83	t
2489	240644	240709	65	t
2490	240709	240803	94	t
2491	240803	240941	138	t
2492	240941	240991	50	o
2493	240991	241035	44	t
2494	241035	241102	67	o
2495	241102	241343	241	t
2496	241343	241403	60	t
2497	241403	241531	128	o
2498	241531	241582	51	t
2499	241582	241833	251	o
2500	241833	241925	92	o
2501	241925	241997	72	t
2502	241997	242098	101	t
2503	242098	242163	65	t
2504	242163	242293	130	t
2505	242293	242548	255	o
2506	242548	242718	170	t
2507	242718	242849	131	t
2508	242849	242909	60	t
2509	242909	243033	124	t
2510	243033	243126	93	o
2511	243126	243351	225	t
2512	243351	243461	110	o
2513	243461	243618	157	o
2514	243618	243756	138	o
2515	243756	243890	134	o
2516	243890	243983	93	t
2517	243983	244049	66	t
2518	244049	244196	147	t
2519	244196	244384	188	t
2520	244384	244463	79	t
2521	244463	244606	143	t
2522	244606	244676	70	t
2523	244676	244727	51	t
2524	244727	244764	37	o
2525	244764	244928	164	t
2526	244928	245089	161	t
2527	245089	245177	88	o
2528	245177	245243	66	t
2529	245243	245399	156	t
2530	245399	245442	43	t
2531	245442	245697	255	t
2532	245697	245834	137	t
2533	245834	246015	181	o
2534	246015	246066	51	o
2535	246066	246125	59	t
2536	246125	246157	32	t
2537	246157	246178	21	o
2538	246178	246302	124	o
2539	246302	246498	196	t
2540	246498	246590	92	t
2541	246590	246648	58	t
2542	246648	246694	46	o
2543	246694	246917	223	t
2544	246917	247125	208	t
2545	247125	247200	75	o
2546	247200	247309	109	t
2547	247309	247477	168	t
2548	247477	247542	65	o
2549	247542	247666	124	o
2550	247666	247761	95	o
2551	247761	247912	151	o
2552	247912	247978	66	t
2553	247978	248066	88	t
2554	248066	248127	61	o
2555	248127	248245	118	o
2556	248245	248395	150	t
2557	248395	248637	242	o
2558	248637	248741	104	t
2559	248741	248806	65	o
2560	248806	249095	289	t
2561	249095	249341	246	t
2562	249341	249469	128	t
2563	249469	249561	92	o
2564	249561	249770	209	t
2565	249770	249866	96	t
2566	249866	249948	82	o
2567	249948	250060	112	o
2568	250060	250462	402	o
2569	250462	250522	60	t
2570	250522	250593	71	t
2571	250593	250739	146	o
2572	250739	250763	24	o
2573	250763	251015	252	o
2574	251015	251292	277	o
2575	251292	251365	73	t
2576	251365	251421	56	o
2577	251421	251535	114	o
2578	251535	251639	104	t
2579	251639	251759	120	t
2580	251759	251847	88	t
2581	251847	251917	70	t
2582	251917	252032	115	t
2583	252032	252079	47	o
2584	252079	252116	37	o
2585	252116	252223	107	t
2586	252223	252470	247	o
2587	252470	252643	173	t
2588	252643	252766	123	t
2589	252766	252861	95	t
2590	252861	252958	97	o
2591	252958	253081	123	t
2592	253081	253150	69	t
2593	253150	253286	136	o
2594	253286	253400	114	t
2595	253400	253507	107	o
2596	253507	253552	45	t
2597	253552	253631	79	t
2598	253631	253740	109	t
2599	253740	253831	91	t
2600	253831	253894	63	t
2601	253894	254015	121	o
2602	254015	254068	53	o
2603	254068	254175	107	t
2604	254175	254270	95	o
2605	254270	254336	66	o
2606	254336	254417	81	t
2607	254417	254560	143	o
2608	254560	254628	68	o
2609	254628	254792	164	o
2610	254792	254886	94	o
2611	254886	254970	84	t
2612	254970	255019	49	o
2613	255019	255158	139	o
2614	255158	255320	162	t
2615	255320	255366	46	o
2616	255366	255449	83	o
2617	255449	255509	60	o
2618	255509	255650	141	t
2619	255650	255718	68	o
2620	255718	255760	42	t
2621	255760	255801	41	o
2622	255801	256101	300	o
2623	256101	256169	68	o
2624	256169	256222	53	o
2625	256222	256360	138	o
2626	256360	256518	158	t
2627	256518	256556	38	t
2628	256556	256715	159	t
2629	256715	256797	82	o
2630	256797	256851	54	t
2631	256851	256867	16	o
2632	256867	256929	62	t
2633	256929	257020	91	t
2634	257020	257105	85	o
2635	257105	257280	175	o
2636	257280	257325	45	t
2637	257325	257389	64	t
2638	257389	257487	98	t
2639	257487	257693	206	t
2640	257693	257828	135	t
2641	257828	257909	81	t
2642	257909	257966	57	t
2643	257966	258222	256	t
2644	258222	258323	101	t
2645	258323	258371	48	t
2646	258371	258512	141	t
2647	258512	258682	170	t
2648	258682	258727	45	o
2649	258727	258792	65	t
2650	258792	258899	107	t
2651	258899	259002	103	o
2652	259002	259117	115	o
2653	259117	259192	75	o
2654	259192	259333	141	o
2655	259333	259581	248	t
2656	259581	259741	160	o
2657	259741	259877	136	t
2658	259877	260101	224	t
2659	260101	260206	105	t
2660	260206	260308	102	t
2661	260308	260445	137	o
2662	260445	260507	62	t
2663	260507	260585	78	t
2664	260585	260631	46	o
2665	260631	260686	55	t
2666	260686	260798	112	t
2667	260798	261097	299	t
2668	261097	261214	117	o
2669	261214	261404	190	o
2670	261404	261470	66	t
2671	261470	261917	447	t
2672	261917	262047	130	t
2673	262047	262159	112	o
2674	262159	262318	159	t
2675	262318	262514	196	o
2676	262514	262535	21	o
2677	262535	262607	72	o
2678	262607	262714	107	t
2679	262714	262817	103	o
2680	262817	262886	69	t
2681	262886	262985	99	t
2682	262985	263077	92	t
2683	263077	263182	105	t
2684	263182	263432	250	o
2685	263432	263534	102	t
2686	263534	263646	112	o
2687	263646	263891	245	t
2688	263891	264029	138	o
2689	264029	264091	62	o
2690	264091	264286	195	o
2691	264286	264438	152	o
2692	264438	264499	61	t
2693	264499	264547	48	t
2694	264547	264590	43	t
2695	264590	264658	68	t
2696	264658	264799	141	t
2697	264799	264898	99	t
2698	264898	265107	209	o
2699	265107	265209	102	t
2700	265209	265471	262	t
2701	265471	265570	99	t
2702	265570	265734	164	t
2703	265734	265859	125	o
2704	265859	265999	140	t
2705	265999	266125	126	t
2706	266125	266491	366	o
2707	266491	266540	49	o
2708	266540	266583	43	o
2709	266583	266636	53	t
2710	266636	266697	61	o
2711	266697	266800	103	t
2712	266800	266837	37	o
2713	266837	266922	85	o
2714	266922	267040	118	o
2715	267040	267243	203	t
2716	267243	267334	91	o
2717	267334	267412	78	t
2718	267412	267491	79	t
2719	267491	267645	154	o
2720	267645	267826	181	t
2721	267826	268363	537	o
2722	268363	268409	46	t
2723	268409	268465	56	t
2724	268465	268589	124	t
2725	268589	268699	110	t
2726	268699	268845	146	o
2727	268845	268939	94	t
2728	268939	269145	206	o
2729	269145	269222	77	o
2730	269222	269283	61	o
2731	269283	269356	73	o
2732	269356	269435	79	t
2733	269435	269633	198	t
2734	269633	269652	19	o
2735	269652	269685	33	o
2736	269685	269918	233	t
2737	269918	270046	128	t
2738	270046	270101	55	t
2739	270101	270295	194	o
2740	270295	270512	217	o
2741	270512	270632	120	o
2742	270632	270745	113	o
2743	270745	270790	45	t
2744	270790	270959	169	t
2745	270959	270993	34	o
2746	270993	271142	149	t
2747	271142	271290	148	o
2748	271290	271432	142	t
2749	271432	271524	92	o
2750	271524	271580	56	o
2751	271580	271682	102	t
2752	271682	271739	57	t
2753	271739	271759	20	o
2754	271759	271872	113	o
2755	271872	272062	190	t
2756	272062	272144	82	o
2757	272144	272270	126	o
2758	272270	272491	221	o
2759	272491	272564	73	o
2760	272564	272666	102	t
2761	272666	272772	106	t
2762	272772	272877	105	o
2763	272877	273058	181	t
2764	273058	273166	108	o
2765	273166	273326	160	t
2766	273326	273446	120	t
2767	273446	273580	134	t
2768	273580	273947	367	o
2769	273947	274010	63	t
2770	274010	274121	111	o
2771	274121	274260	139	o
2772	274260	274366	106	t
2773	274366	274420	54	t
2774	274420	274457	37	o
2775	274457	274594	137	t
2776	274594	274645	51	o
2777	274645	274721	76	o
2778	274721	274845	124	t
2779	274845	274892	47	t
2780	274892	274987	95	t
2781	274987	275201	214	t
2782	275201	275229	28	o
2783	275229	275354	125	o
2784	275354	275559	205	o
2785	275559	275612	53	t
2786	275612	275677	65	o
2787	275677	275756	79	o
2788	275756	275791	35	o
2789	275791	275818	27	t
2790	275818	275957	139	t
2791	275957	276110	153	o
2792	276110	276215	105	o
2793	276215	276280	65	t
2794	276280	276322	42	o
2795	276322	276364	42	o
2796	276364	276552	188	t
2797	276552	276692	140	t
2798	276692	276730	38	t
2799	276730	276909	179	t
2800	276909	277106	197	t
2801	277106	277274	168	o
2802	277274	277329	55	t
2803	277329	277386	57	t
2804	277386	277524	138	o
2805	277524	277583	59	o
2806	277583	277646	63	t
2807	277646	277728	82	t
2808	277728	277857	129	o
2809	277857	277904	47	o
2810	277904	277963	59	t
2811	277963	278164	201	o
2812	278164	278422	258	t
2813	278422	278512	90	o
2814	278512	278637	125	t
2815	278637	278738	101	t
2816	278738	278791	53	t
2817	278791	279148	357	t
2818	279148	279229	81	t
2819	279229	279282	53	o
2820	279282	279475	193	t
2821	279475	279512	37	o
2822	279512	279599	87	o
2823	279599	279683	84	t
2824	279683	279866	183	o
2825	279866	279954	88	o
2826	279954	279995	41	t
2827	279995	280053	58	o
2828	280053	280074	21	o
2829	280074	280124	50	t
2830	280124	280249	125	t
2831	280249	280348	99	t
2832	280348	280423	75	o
2833	280423	280517	94	t
2834	280517	280568	51	o
2835	280568	280621	53	t
2836	280621	280721	100	o
2837	280721	280802	81	t
2838	280802	280939	137	t
2839	280939	280979	40	t
2840	280979	281402	423	t
2841	281402	281467	65	t
2842	281467	281639	172	t
2843	281639	281685	46	o
2844	281685	281850	165	o
2845	281850	281984	134	t
2846	281984	282058	74	t
2847	282058	282190	132	t
2848	282190	282240	50	t
2849	282240	282314	74	o
2850	282314	282411	97	o
2851	282411	282443	32	o
2852	282443	282583	140	o
2853	282583	282639	56	t
2854	282639	282763	124	o
2855	282763	282841	78	o
2856	282841	282887	46	t
2857	282887	282940	53	o
2858	282940	283119	179	o
2859	283119	283180	61	o
2860	283180	283208	28	o
2861	283208	283244	36	o
2862	283244	283341	97	t
2863	283341	283501	160	t
2864	283501	283692	191	o
2865	283692	283891	199	t
2866	283891	284089	198	t
2867	284089	284189	100	t
2868	284189	284291	102	t
2869	284291	284353	62	o
2870	284353	284381	28	t
2871	284381	284600	219	t
2872	284600	284674	74	t
2873	284674	284795	121	o
2874	284795	284829	34	o
2875	284829	284938	109	t
2876	284938	284999	61	t
2877	284999	285085	86	t
2878	285085	285269	184	t
2879	285269	285294	25	o
2880	285294	285429	135	o
2881	285429	285626	197	t
2882	285626	285678	52	t
2883	285678	285820	142	t
2884	285820	285878	58	t
2885	285878	285911	33	t
2886	285911	285971	60	o
2887	285971	286173	202	t
2888	286173	286508	335	t
2889	286508	286570	62	t
2890	286570	286780	210	t
2891	286780	286867	87	o
2892	286867	286887	20	o
2893	286887	287074	187	t
2894	287074	287181	107	o
2895	287181	287341	160	t
2896	287341	287558	217	t
2897	287558	287874	316	t
2898	287874	287964	90	t
2899	287964	288017	53	t
2900	288017	288186	169	o
2901	288186	288204	18	o
2902	288204	288329	125	t
2903	288329	288403	74	o
2904	288403	288536	133	t
2905	288536	288610	74	t
2906	288610	288715	105	t
2907	288715	288779	64	o
2908	288779	288832	53	t
2909	288832	288901	69	t
2910	288901	289024	123	t
2911	289024	289138	114	t
2912	289138	289201	63	t
2913	289201	289441	240	o
2914	289441	289566	125	o
2915	289566	289640	74	t
2916	289640	289855	215	t
2917	289855	289897	42	t
2918	289897	290050	153	o
2919	290050	290196	146	o
2920	290196	290431	235	o
2921	290431	290589	158	t
2922	290589	290800	211	o
2923	290800	290929	129	t
2924	290929	290996	67	o
2925	290996	291063	67	o
2926	291063	291221	158	o
2927	291221	291287	66	o
2928	291287	291441	154	t
2929	291441	291625	184	t
2930	291625	291746	121	t
2931	291746	291901	155	t
2932	291901	292003	102	t
2933	292003	292151	148	t
2934	292151	292379	228	t
2935	292379	292473	94	t
2936	292473	292657	184	o
2937	292657	292798	141	t
2938	292798	292876	78	o
2939	292876	292939	63	t
2940	292939	292981	42	o
2941	292981	293042	61	o
2942	293042	293118	76	o
2943	293118	293171	53	o
2944	293171	293280	109	o
2945	293280	293354	74	t
2946	293354	293410	56	t
2947	293410	293558	148	t
2948	293558	293598	40	t
2949	293598	293642	44	o
2950	293642	293745	103	t
2951	293745	293844	99	t
2952	293844	293913	69	o
2953	293913	293960	47	o
2954	293960	294011	51	o
2955	294011	294152	141	t
2956	294152	294184	32	t
2957	294184	294283	99	o
2958	294283	294406	123	o
2959	294406	294647	241	t
2960	294647	294678	31	t
2961	294678	294711	33	o
2962	294711	294783	72	t
2963	294783	294982	199	t
2964	294982	295123	141	t
2965	295123	295269	146	o
2966	295269	295386	117	t
2967	295386	295416	30	o
2968	295416	295708	292	t
2969	295708	295893	185	o
2970	295893	295946	53	t
2971	295946	296092	146	o
2972	296092	296130	38	o
2973	296130	296202	72	o
2974	296202	296248	46	t
2975	296248	296387	139	t
2976	296387	296477	90	o
2977	296477	296581	104	t
2978	296581	296734	153	t
2979	296734	296786	52	t
2980	296786	296875	89	o
2981	296875	296920	45	t
2982	296920	296972	52	o
2983	296972	297131	159	t
2984	297131	297161	30	o
2985	297161	297293	132	t
2986	297293	297348	55	t
2987	297348	297653	305	o
2988	297653	297772	119	o
2989	297772	297799	27	t
2990	297799	297833	34	o
2991	297833	297953	120	o
2992	297953	298027	74	o
2993	298027	298123	96	o
2994	298123	298353	230	t
2995	298353	298415	62	t
2996	298415	298471	56	o
2997	298471	298513	42	o
2998	298513	298530	17	o
2999	298530	298588	58	t
3000	298588	298629	41	t
3001	298629	298680	51	o
3002	298680	298743	63	t
3003	298743	298897	154	o
3004	298897	299051	154	t
3005	299051	299446	395	o
3006	299446	299495	49	t
3007	299495	299587	92	o
3008	299587	299671	84	t
3009	299671	299731	60	t
3010	299731	299790	59	t
3011	299790	299867	77	t
3012	299867	300055	188	o
3013	300055	300139	84	o
3014	300139	300254	115	t
3015	300254	300308	54	o
3016	300308	300379	71	o
3017	300379	300440	61	o
3018	300440	300555	115	o
3019	300555	300654	99	o
3020	300654	300703	49	t
3021	300703	300833	130	t
3022	300833	300929	96	t
3023	300929	301059	130	o
3024	301059	301144	85	t
3025	301144	301199	55	o
3026	301199	301513	314	t
3027	301513	301574	61	o
3028	301574	301612	38	t
3029	301612	301649	37	t
3030	301649	301828	179	o
3031	301828	301982	154	t
3032	301982	302223	241	t
3033	302223	302350	127	t
3034	302350	302446	96	t
3035	302446	302599	153	t
3036	302599	302798	199	t
3037	302798	302954	156	o
3038	302954	303025	71	o
3039	303025	303133	108	o
3040	303133	303277	144	t
3041	303277	303314	37	o
3042	303314	303434	120	o
3043	303434	303569	135	t
3044	303569	303616	47	t
3045	303616	303718	102	t
3046	303718	303826	108	o
3047	303826	303921	95	t
3048	303921	303987	66	t
3049	303987	304130	143	o
3050	304130	304178	48	o
3051	304178	304197	19	o
3052	304197	304626	429	t
3053	304626	304648	22	o
3054	304648	304701	53	t
3055	304701	304842	141	t
3056	304842	304916	74	o
3057	304916	305067	151	t
3058	305067	305298	231	o
3059	305298	305422	124	t
3060	305422	305579	157	o
3061	305579	305651	72	t
3062	305651	305758	107	t
3063	305758	305931	173	o
3064	305931	306032	101	t
3065	306032	306053	21	t
3066	306053	306152	99	o
3067	306152	306259	107	t
3068	306259	306474	215	t
3069	306474	306691	217	t
3070	306691	306795	104	o
3071	306795	306959	164	t
3072	306959	307014	55	o
3073	307014	307079	65	t
3074	307079	307191	112	o
3075	307191	307316	125	t
3076	307316	307467	151	t
3077	307467	307550	83	o
3078	307550	307625	75	t
3079	307625	307803	178	o
3080	307803	307990	187	o
3081	307990	308174	184	t
3082	308174	308278	104	t
3083	308278	308423	145	t
3084	308423	308577	154	o
3085	308577	308819	242	o
3086	308819	308905	86	o
3087	308905	308949	44	o
3088	308949	309324	375	o
3089	309324	309432	108	t
3090	309432	309676	244	o
3091	309676	309821	145	o
3092	309821	309965	144	o
3093	309965	310111	146	t
3094	310111	310172	61	t
3095	310172	310251	79	o
3096	310251	310565	314	t
3097	310565	310994	429	t
3098	310994	311134	140	t
3099	311134	311176	42	t
3100	311176	311360	184	o
3101	311360	311385	25	o
3102	311385	311479	94	o
3103	311479	311729	250	t
3104	311729	311820	91	t
3105	311820	311850	30	o
3106	311850	311925	75	t
3107	311925	311984	59	o
3108	311984	312061	77	t
3109	312061	312128	67	t
3110	312128	312202	74	t
3111	312202	312431	229	o
3112	312431	312463	32	o
3113	312463	312541	78	o
3114	312541	312581	40	o
3115	312581	312624	43	t
3116	312624	312643	19	o
3117	312643	312714	71	o
3118	312714	312755	41	t
3119	312755	312951	196	t
3120	312951	313060	109	o
3121	313060	313102	42	t
3122	313102	313266	164	t
3123	313266	313359	93	o
3124	313359	313434	75	t
3125	313434	313454	20	o
3126	313454	313622	168	t
3127	313622	313703	81	o
3128	313703	313761	58	t
3129	313761	313866	105	o
3130	313866	313976	110	o
3131	313976	314053	77	t
3132	314053	314132	79	o
3133	314132	314187	55	o
3134	314187	314442	255	t
3135	314442	314479	37	t
3136	314479	314495	16	o
3137	314495	314572	77	o
3138	314572	314646	74	o
3139	314646	314670	24	t
3140	314670	314810	140	t
3141	314810	314913	103	o
3142	314913	314964	51	t
3143	314964	315046	82	t
3144	315046	315105	59	o
3145	315105	315235	130	o
3146	315235	315281	46	t
3147	315281	315356	75	t
3148	315356	315520	164	t
3149	315520	315662	142	t
3150	315662	315816	154	t
3151	315816	315860	44	t
3152	315860	316010	150	o
3153	316010	316233	223	t
3154	316233	316301	68	o
3155	316301	316377	76	o
3156	316377	316490	113	o
3157	316490	316596	106	o
3158	316596	316697	101	o
3159	316697	316744	47	o
3160	316744	316842	98	t
3161	316842	316914	72	o
3162	316914	317010	96	t
3163	317010	317159	149	t
3164	317159	317210	51	t
3165	317210	317324	114	o
3166	317324	317653	329	t
3167	317653	317705	52	o
3168	317705	317740	35	t
3169	317740	317892	152	t
3170	317892	318056	164	t
3171	318056	318093	37	o
3172	318093	318204	111	o
3173	318204	318275	71	o
3174	318275	318406	131	t
3175	318406	318474	68	o
3176	318474	318572	98	o
3177	318572	318808	236	t
3178	318808	318900	92	o
3179	318900	319072	172	o
3180	319072	319152	80	t
3181	319152	319220	68	o
3182	319220	319260	40	o
3183	319260	319300	40	t
3184	319300	319374	74	o
3185	319374	319569	195	o
3186	319569	319721	152	t
3187	319721	319740	19	o
3188	319740	319902	162	o
3189	319902	319989	87	t
3190	319989	320051	62	o
3191	320051	320136	85	o
3192	320136	320353	217	o
3193	320353	320397	44	o
3194	320397	320415	18	o
3195	320415	320622	207	t
3196	320622	320711	89	t
3197	320711	320804	93	t
3198	320804	320923	119	o
3199	320923	321122	199	t
3200	321122	321283	161	o
3201	321283	321325	42	o
3202	321325	321409	84	o
3203	321409	321546	137	o
3204	321546	321632	86	o
3205	321632	321788	156	t
3206	321788	321907	119	o
3207	321907	322039	132	o
3208	322039	322138	99	t
3209	322138	322301	163	o
3210	322301	322371	70	t
3211	322371	322439	68	o
3212	322439	322506	67	t
3213	322506	322683	177	o
3214	322683	322820	137	o
3215	322820	322876	56	t
3216	322876	322999	123	o
3217	322999	323062	63	t
3218	323062	323099	37	t
3219	323099	323256	157	t
3220	323256	323299	43	t
3221	323299	323385	86	o
3222	323385	323427	42	t
3223	323427	323460	33	o
3224	323460	323524	64	o
3225	323524	323587	63	o
3226	323587	323982	395	t
3227	323982	324073	91	o
3228	324073	324154	81	t
3229	324154	324347	193	t
3230	324347	324421	74	o
3231	324421	324506	85	t
3232	324506	324550	44	t
3233	324550	324684	134	t
3234	324684	324728	44	t
3235	324728	324784	56	t
3236	324784	324944	160	t
3237	324944	325253	309	o
3238	325253	325433	180	t
3239	325433	325474	41	t
3240	325474	325534	60	o
3241	325534	325711	177	o
3242	325711	325776	65	t
3243	325776	325839	63	o
3244	325839	326040	201	t
3245	326040	326234	194	t
3246	326234	326646	412	o
3247	326646	326828	182	o
3248	326828	326912	84	t
3249	326912	327006	94	t
3250	327006	327056	50	o
3251	327056	327127	71	o
3252	327127	327155	28	t
3253	327155	327263	108	o
3254	327263	327343	80	o
3255	327343	327389	46	t
3256	327389	327471	82	o
3257	327471	327526	55	o
3258	327526	327550	24	o
3259	327550	327847	297	o
3260	327847	327905	58	o
3261	327905	327929	24	o
3262	327929	327968	39	o
3263	327968	328111	143	o
3264	328111	328170	59	t
3265	328170	328331	161	t
3266	328331	328416	85	o
3267	328416	328485	69	o
3268	328485	328697	212	t
3269	328697	328869	172	o
3270	328869	328938	69	t
3271	328938	329066	128	t
3272	329066	329187	121	t
3273	329187	329240	53	t
3274	329240	329484	244	o
3275	329484	329806	322	o
3276	329806	329901	95	t
3277	329901	329936	35	t
3278	329936	329969	33	t
3279	329969	330045	76	t
3280	330045	330164	119	o
3281	330164	330297	133	o
3282	330297	330356	59	o
3283	330356	330554	198	t
3284	330554	330658	104	o
3285	330658	330711	53	t
3286	330711	330794	83	t
3287	330794	330857	63	o
3288	330857	330938	81	t
3289	330938	330974	36	o
3290	330974	331063	89	t
3291	331063	331138	75	t
3292	331138	331241	103	t
3293	331241	331301	60	t
3294	331301	331525	224	o
3295	331525	331597	72	t
3296	331597	331623	26	o
3297	331623	331663	40	t
3298	331663	331967	304	t
3299	331967	332057	90	o
3300	332057	332141	84	t
3301	332141	332251	110	o
3302	332251	332353	102	t
3303	332353	332426	73	t
3304	332426	332531	105	t
3305	332531	332634	103	t
3306	332634	332660	26	t
3307	332660	332727	67	t
3308	332727	332982	255	o
3309	332982	333062	80	t
3310	333062	333126	64	o
3311	333126	333343	217	o
3312	333343	333381	38	t
3313	333381	333501	120	o
3314	333501	333572	71	o
3315	333572	333688	116	t
3316	333688	334019	331	t
3317	334019	334114	95	o
3318	334114	334154	40	t
3319	334154	334217	63	t
3320	334217	334400	183	t
3321	334400	334579	179	t
3322	334579	334697	118	o
3323	334697	334746	49	o
3324	334746	334828	82	t
3325	334828	334954	126	t
3326	334954	334999	45	t
3327	334999	335167	168	o
3328	335167	335392	225	o
3329	335392	335492	100	o
3330	335492	335585	93	o
3331	335585	335644	59	t
3332	335644	335817	173	t
3333	335817	335870	53	o
3334	335870	335938	68	o
3335	335938	335992	54	o
3336	335992	336067	75	t
3337	336067	336312	245	o
3338	336312	336427	115	t
3339	336427	336524	97	t
